,name,state,city,address,lattitude,longitude,Total_Slots,6AM-11AM_Booked_slots,11AM-4PM_Booked_slots,4PM-10PM_Booked_slots,label_6AM_11AM,label_11AM_4PM,label_4PM_10PM
731,EESL Yashwant Place Market,Delhi,New Delhi,"Yashwant Place, Satya Marg, Chanakyapuri, New Delhi, Delhi 110021",28.58556496,77.1913234,7,4,3,4,TRUE,TRUE,TRUE
732,EESL PSOI Club,Delhi,New Delhi,"PSOI Club Chanakyapuri, New Delhi, Delhi 110021",28.58664525,77.19360781,7,1,3,3,TRUE,TRUE,TRUE
733,EESL Khanna Market 1,Delhi,New Delhi,"NDMC Parking, Opposite Goel Opticals, Khanna Market, Aliganj, Lodhi Colony, New Delhi -110003",28.580532,77.221048,9,3,8,4,TRUE,FALSE,TRUE
734,EESL Palika Maternity Hospital,Delhi,New Delhi,"Palika Maternity Hospital, block 11, Lodhi Colony, Near Khanna Market, New Delhi - 110003",28.583518,77.222057,7,2,3,7,TRUE,TRUE,FALSE
735,EESL Khanna Market 2,Delhi,New Delhi,"NDMC Parking, Opposite Dory Pharmacy, Khanna Market, Aliganj Lodhi colony, New Delhi - 110003",28.584365,77.22054,10,7,5,2,TRUE,TRUE,TRUE
736,EESL Maherchand market Delhi,Delhi,New Delhi,"Double story Market, Maherchand Lodhi Road , New Delhi - 110003",28.581051,77.227075,7,1,2,4,TRUE,TRUE,TRUE
737,EESL Jor Bagh Market,Delhi,New Delhi,"NMDC Parking, Outside RWA Park, Jor Bagh Market, Jor Bagh Colony Road, New Delhi - 110003",28.588117,77.217564,8,5,7,7,TRUE,FALSE,FALSE
738,EESL Lodhi Garden,Delhi,New Delhi,"NMDC Parking, Gate no 1, Lodhi Gardens, Lodhi Estate, Lodhi Road New Delhi - 110003",28.590402,77.220192,10,9,2,9,FALSE,TRUE,FALSE
739,BSES Hazrat Nizamuddin,Delhi,New Delhi,"Nizamuddin Railway Station, Nizamuddin East, New Delhi -110013",28.5885055,77.2570236,10,3,8,10,TRUE,TRUE,FALSE
740,EESL Malcha Marg Market,Delhi,New Delhi,"NDMC Parking, Dharma Marg, block- Y, Diplomatic Enclave, Malcha Market, New Delhi - 110021",28.601809,77.186432,7,2,1,3,TRUE,TRUE,TRUE
741,EESL Khan Market,Delhi,New Delhi,"NDMC Parking, Khan Market, New Delhi - 110003",28.600324,77.226883,7,3,3,6,TRUE,TRUE,FALSE
742,EESL Prithviraj Market,Delhi,New Delhi,"NDMC Parking, Prithviraj Market, Prithviraj Ln, New Delhi - 110003",28.600735,77.226277,7,5,6,1,TRUE,FALSE,TRUE
743,EESL Hotel Claridges,Delhi,New Delhi,"NDMC Parking, Side of Hotel Claridges, Tees January Marg, Dr. APJ Abdul Kalam Road, New Delhi -110011",28.599477,77.215583,10,9,8,6,FALSE,TRUE,TRUE
744,EESL Hotel Claridges,Delhi,New Delhi,"NDMC Parking, Side of Hotel Claridges, Tees January Marg, Dr. APJ Abdul Kalam Road, New Delhi -110011",28.601201,77.215975,8,3,3,1,TRUE,TRUE,TRUE
745,EESL Talkatora Stadium,Delhi,New Delhi,"Talkatora stadium Presidents Estate, New Delhi - 110004",28.62576517,77.19489108,6,1,1,2,TRUE,TRUE,TRUE
746,EESL Talkatora Garden,Delhi,New Delhi,"Rashtrapati Bhawan, President's Estate, New Delhi, Delhi 110004",28.62394449,77.19509853,4,3,1,3,TRUE,TRUE,TRUE
747,EESL Press Club,Delhi,New Delhi,"1, Raisina Road, Near Central Secretariat Metro, Windsor Place, New Delhi, Delhi 110001",28.61743816,77.21362374,9,1,3,1,TRUE,TRUE,TRUE
748,EESL Chelmsford Club,Delhi,New Delhi,"Opposite CSIR Building, Rafi Marg, Sansad Marg Area, New Delhi, Delhi 110001",28.61919904,77.21252935,7,7,1,6,FALSE,TRUE,FALSE
749,EESL Akashwani Bhawan,Delhi,New Delhi,"Sansad Marg, Pandit Pant Marg Area, Sansad Marg Area, New Delhi, Delhi 110001",28.62237102,77.21148694,8,2,2,6,TRUE,TRUE,TRUE
750,EESL Sansad Marg,Delhi,New Delhi,"NDMC Parking, Outside Standard Chartered Bank, Sardar Patel Bhawan, Sansad Marg, New Delhi - 110001",28.62463712,77.21405159,10,9,6,4,FALSE,TRUE,TRUE
751,EESL Bharat Sanchar Bhawan,Delhi,New Delhi,"Outside Bharat Sanchar Bhawan, Ashoke Road, Janpath, New Delhi - 110001",28.62433889,77.21983712,5,1,4,2,TRUE,TRUE,TRUE
752,EESL Fab India,Delhi,New Delhi,"62, Janpath Rd, Atul Grove Road, Janpath, Connaught Place, New Delhi, Delhi 110001",28.62772522,77.21977647,8,1,2,6,TRUE,TRUE,TRUE
753,EESL ICICI Bank Janpath,Delhi,New Delhi,"No 82, Janpath Rd, Janpath, Connaught Place, New Delhi, Delhi 110001",28.62891677,77.21975289,5,1,2,1,TRUE,TRUE,TRUE
754,EESL FICCI Chowk,Delhi,New Delhi,"FICCI Chowk, Todermal Road Area, Mandi House, New Delhi, Delhi 110001",28.62703859,77.23189591,4,4,4,2,FALSE,FALSE,TRUE
755,EESL Jain Bhawan,Delhi,New Delhi,"Jain Bhawan, 12, Shaheed Bhagat Singh Marg, Gole Market, New Delhi, Delhi 110001",28.6340764,77.20743317,9,8,1,1,FALSE,TRUE,TRUE
756,EESL Barakhamba,Delhi,New Delhi,"Fire Brigade Lane, Barakhamba, New Delhi, Delhi 110001",28.62981766,77.22595347,9,4,5,8,TRUE,TRUE,FALSE
757,EESL Gopal Das Building,Delhi,New Delhi,"New Barakhamba Rd, Connaught Lane, Barakhamba, New Delhi, Delhi 110001",28.63143715,77.22343991,10,2,9,2,TRUE,FALSE,TRUE
758,EESL HP Petrol Pump,Delhi,New Delhi,"Radial Rd Number 7, Block E, Connaught Place, New Delhi, Delhi 110001",28.63195905,77.22212172,10,3,8,6,TRUE,TRUE,TRUE
759,"EESL Block M, CP",Delhi,New Delhi,"K-11, Connaught Cir, Connaught Lane, Barakhamba, New Delhi, Delhi 110001",28.63314358,77.22298998,9,7,6,1,TRUE,TRUE,TRUE
760,EESL Shanker Market,Delhi,New Delhi,"11, Shankar Market, Connaught Lane, Barakhamba, New Delhi, Delhi 110001",28.63382667,77.22352744,5,1,2,1,TRUE,TRUE,TRUE
761,EESL KTM,Delhi,New Delhi,"NDMC Parking, Opp South Indian Bank, Block - E , RR6, Middle Circle, connaught Place, New Delhi - 110001",28.63372677,77.22193874,7,7,4,1,FALSE,TRUE,TRUE
762,EESL M Block,Delhi,New Delhi,"NDMC Parking, Outside Westebd Vedi Tailors, Block M, Middle Circle, Connaught Place, New Delhi - 110001",28.63385213,77.2218576,6,5,2,5,FALSE,TRUE,FALSE
763,EESL Snow White,Delhi,New Delhi,"D-8, D Block, Connaught Place, New Delhi, Delhi 110001",28.63410545,77.22086228,9,3,8,6,TRUE,FALSE,TRUE
764,EESL Croma,Delhi,New Delhi,"Ground Floor, Odeon Cine Complex, Middle Cir, D Block, Connaught Place, New Delhi, Delhi 110001",28.63418123,77.22131977,9,1,8,8,TRUE,FALSE,FALSE
765,EESL Ferns n Petal,Delhi,New Delhi,"C-17.Inner Circle Opp.Odean Cinema, Rajiv Chowk, Connaught Place, New Delhi, Delhi 110001",28.63457602,77.22062451,7,3,2,2,TRUE,TRUE,TRUE
766,EESL Van Heusen,Delhi,New Delhi,"Ground & Mazanine Floor, Rajiv Chowk, Block A, Connaught Place, New Delhi, Delhi 110001",28.63296432,77.21796241,6,2,2,6,TRUE,TRUE,FALSE
767,EESL Block B,Delhi,New Delhi,"Shop No. B-29, Inner Circle, New Delhi, Delhi 110001",28.6319879,77.21694388,5,5,4,5,FALSE,TRUE,FALSE
768,EESL PVR Plaza,Delhi,New Delhi,"Plaza Mall, Connaught Cir, Block H, Connaught Place, New Delhi, Delhi 110001",28.63518078,77.21960047,8,8,1,7,FALSE,TRUE,FALSE
769,EESL Block H,Delhi,New Delhi,"Connaught Cir, Block H, Connaught Place, New Delhi, Delhi 110001",28.63455142,77.21791736,6,1,6,1,TRUE,FALSE,TRUE
770,EESL Iqbal Bros,Delhi,New Delhi,"Marina Arcade, Middle Cir, Sector 1, Block G, Connaught Place, New Delhi, Delhi 110001",28.6339199,77.21740165,7,6,3,4,FALSE,TRUE,TRUE
771,EESL Block A,Delhi,New Delhi,"9 A, Phelps Building, Inner Circle, Connaught Place, New Delhi, Delhi 110001",28.63259875,77.21833827,7,2,5,3,TRUE,TRUE,TRUE
772,EV Plugin Charge Cross River Mall,Delhi,New Delhi,"Cross River Mall, Plot No - 9B & 9C, Basement, 2, CBD Ground, Shahdara, New Delhi, Delhi 110032",28.65740137,77.30219421,5,3,1,4,TRUE,TRUE,TRUE
773,EESL Adwant Chowk Noida,Uttar Pradesh,Noida,"Noida-Greater Noida Expy, Sector 142, Noida, Uttar Pradesh 201305",28.49920006,77.41280883,8,6,6,4,TRUE,TRUE,TRUE
774,ESSL SPCI Noida,Uttar Pradesh,Noida,"Road Between sector 124 & 125 & Beside SPCI Sector Road, Noida UP - 201313",28.544704,77.327263,9,4,7,6,TRUE,TRUE,TRUE
775,ESSL Sector 50 Market,Uttar Pradesh,Noida,"B Block, Sector 50, Noida, Uttar Pradesh 201303",28.57088871,77.36212105,6,4,1,3,TRUE,TRUE,TRUE
776,EESL Sector 51 Noida Afinity Salon,Uttar Pradesh,Noida,"Shop No 2, 1st Floor, Block B1-A, Sector 51, Above IDBI Bank, Noida, Uttar Pradesh 201301",28.5774085,77.36097525,9,1,3,3,TRUE,TRUE,TRUE
777,EESL Ganga Shopping Complex Noida,Uttar Pradesh,Noida,"29, Sector 50 Block, A Block Rd, A-Block, Sector 50, Noida, Uttar Pradesh 201303",28.56789299,77.33526717,10,8,9,5,TRUE,FALSE,TRUE
778,EESL Kirti Mann Plaza Noida,Uttar Pradesh,Noida,"16-C Indian Bank, Block E, Sector 30, Noida, Uttar Pradesh 201303",28.57299555,77.34050954,5,5,3,1,FALSE,TRUE,TRUE
779,EESL RTO Office Noida,Uttar Pradesh,Noida,"opposite NTPC, Block A, Sector 32, Noida, Uttar Pradesh 201301",28.58764829,77.35208677,9,5,3,3,TRUE,TRUE,TRUE
780,EESL Shopprix Mall Noida,Uttar Pradesh,Noida,"Maharaja Agrasen Marg, A-Block, Sector 61, Noida, Uttar Pradesh 201307",28.59717534,77.36480344,9,6,1,1,TRUE,TRUE,TRUE
781,EESL Opp Sasta Sundar Hospital Sector 58 Noida,Uttar Pradesh,Noida,"A 94/7, A Block, Sector 58, Noida, Uttar Pradesh 201301",28.60488569,77.35958439,5,1,1,1,TRUE,TRUE,TRUE
782,EESL HCL Sector 8 Noida,Uttar Pradesh,Noida,"B-26, B Block, Sector 8, Noida, Uttar Pradesh 201301",28.59505075,77.33041905,7,5,6,2,TRUE,FALSE,TRUE
783,EESL Tata Advance Systems Noida,Uttar Pradesh,Noida,"Near Tata Advance Systems Sector - 59, Noida , UP- 201301",28.5961692,77.32663,10,1,8,6,TRUE,TRUE,TRUE
784,EESL Jain air Travels Sector 2 Noida,Uttar Pradesh,Noida,"Opp C-101 Jain Air Travels, Sector 2 , Noida",28.58486471,77.31503159,10,2,1,1,TRUE,TRUE,TRUE
785,EESL Alka Cinema Noida,Uttar Pradesh,Noida,"Noida Authority Parking, Sector 15, Nithari, Noida Dadri, Gautam Buddha Nagar, UP -201301",28.58260686,77.31284358,5,1,1,1,TRUE,TRUE,TRUE
786,EESL Electronic City Metro Station,Uttar Pradesh,Noida,"Electronic city Metro Station, Gate no 2, Sector 63, Noida UP - 201301",28.626475,77.375142,6,4,2,6,TRUE,TRUE,FALSE
787,"EESL H- Block Market, Haldiram",Uttar Pradesh,Noida,"H- Block Market, Haldiram Car Parking, Sector 63, Noida 201301",28.6281915,77.375303,6,1,1,4,TRUE,TRUE,TRUE
788,EESL Prayas Bhawan Naya Raipur,Chhattisgarh,Raipur,"Public Parking, Prayas Bhawan, Sec -19, Atal Nagar, Nava Raipur",21.163948,81.788547,10,10,7,4,FALSE,TRUE,TRUE
789,Anert -EESL Sangamukham Kerala,Kerala,Thiruvananthapuram,"Thiruvananthapuram, Shangumukham, Kannanthura, Thiruvananthapuram, Kerala 695008",8.481360724,76.91248155,7,4,5,4,TRUE,TRUE,TRUE
790,KSEBL Viyyur,Kerala,Thrissur,"Padukad, Keltron Nagar, Kolazhy, Thrissur, Kerala 680010",10.56044924,76.21714424,10,1,7,6,TRUE,TRUE,TRUE
791,ANERT EESL thycaucd ,Kerala,Thiruvananthapuram,"State Council For Child Welfare, CV Raman Pillai Rd, Near Kerala, Housing Board, Thycaud, Thiruvananthapuram, Kerala 695014",8.492852084,76.95801444,10,10,9,1,FALSE,FALSE,TRUE
792,ANERT Zivah EV charger,Kerala,Thiruvananthapuram,"Vikas Bhavan P. O, Law College Rd, PMG, Thiruvananthapuram, Kerala 695033",8.50884848,76.94622254,8,1,7,1,TRUE,FALSE,TRUE
793,EESL Mantralaya Naya Raipur,Chhattisgarh,Raipur,"Sector 19, Kotara Bhantha, Naya Raipur, Chhattisgarh 492101",21.16012192,81.79515321,10,5,7,3,TRUE,TRUE,TRUE
794,TS Transco Vidyut soudha,Telangana,Hyderabad,"6-3-643, second floor, khairatabad rd, raj bhavan quarters colony, somajiguda, hyderabad,500004",17.41406061,78.45778047,10,5,1,10,TRUE,TRUE,FALSE
795,TSIPARD ,Telangana,Hyderabad,"Telnagana state institute of rural development - Police Quaters, Rajendranagar mandal, Hyderabad, Telangana 500030",17.31694482,78.40246655,8,1,4,2,TRUE,TRUE,TRUE
796,HPCL Autocare Sajgaon,Maharashtra,Lonavala,"Dahivati Tarf Boreti, Maharashtra 410203",18.79320299,73.29699392,6,3,1,4,TRUE,TRUE,TRUE
797,Lifeon Industries,Maharashtra,Navi Mumbai,"D298, TTC Industrial area, turbhe",19.06895357,73.02251015,8,1,8,2,TRUE,FALSE,TRUE
798,Relux Experience Centre (ABS e-auto & Charger),Tamil Nadu,Chennai,"NO: 16/8, PRV Towers, GST Road, Guindy, Chennai, Tamil Nadu - 600 032",13.00777749,80.20730884,4,1,1,3,TRUE,TRUE,TRUE
799,Hotel Aishwarya Bhavan (Safa Electric),Tamil Nadu,Villupuram,"Chennai - Trichy Highway, Tindivanam, Tamil Nadu - 604001",12.24034498,79.66228159,7,5,5,1,TRUE,TRUE,TRUE
800,Sihla Energy Sihla Energy,Kerala,Malappuram,"Thrissur-Kunnakulam SH 69, Valayankulam, Kerala - 679591",10.73477485,76.04854399,9,4,5,8,TRUE,TRUE,FALSE
801,Ammayii Hotel & Resorts (PKS Charging Station),Tamil Nadu,Tiruvannamalai,"Old No: 80, New No: 40, Sannathi Street, Opp Karur Vysya Bank, Thiruvanamalai, Tamil Nadu - 606601",12.23639376,79.08960088,7,1,1,2,TRUE,TRUE,TRUE
802,AARGO CSC MINTO ROAD,Delhi,New Delhi,Unknown Address,28.63547,77.2213,8,2,7,8,TRUE,FALSE,FALSE
803,AARGO GOLDEN GALAXY HOTEL,Haryana,Faridabad,Unknown Address,28.288075,77.295116,10,7,1,3,TRUE,TRUE,TRUE
804,AARGO ASLI PAPPU DHABA,Uttar Pradesh,Kosi Kalan,Unknown Address,27.832687,77.418785,10,3,9,10,TRUE,FALSE,FALSE
805,Hemank Auto Parts,Maharashtra,Pune,"B-5 Electronic Estate,MIDC,Bhosari,Pune",18.621902,73.82497,8,1,7,1,TRUE,FALSE,TRUE
806,"HPCL autocare,Sajgaon",Maharashtra,Sajgaon,"Autocare centre,COCO VIII,Mumbai-Pune express.Khalapur Toll Naka Sajgaon",18.793453,73.297219,8,2,2,4,TRUE,TRUE,TRUE
807,Hotel swagat INN,Gujarat,Amboli,"94, NH 48, opp. Tata Motors, Amboli, Gujarat 394150",21.30157137,72.95378153,10,9,9,2,FALSE,FALSE,TRUE
808,MH|MUMBAI|POWAI#HIRANANDANI GARDENS,Maharashtra,Mumbai,"TECHNOLOGY ST,HIRANANADANI GARDENS,SAINATH NAGAR,POWAI,MUMBAI,MAHARASHTARA 400076",19.11999443,72.9141036,8,1,3,1,TRUE,TRUE,TRUE
809,MH|TALASARI|HOTEL SAHYADRI,Maharashtra,Mumbai,"HOTEL SAHYADRI,TALASARI,AJMER ROAD,ACHAD,MAHARASHTRA 401606",20.22117727,72.88122971,7,6,4,5,FALSE,TRUE,TRUE
810,"GJ|NAVSARI|NH 8,GRID ROAD",Gujarat,Navsari,"HOTEL  FUN CITY(PURE VEG),NH 8,GRID ROAD,BESIDE PEEDEE ELECTRONCS,KABILPORE,NAVSARI",20.94457359,72.962844,7,1,3,4,TRUE,TRUE,TRUE
811,"HONEST RESTAURANT NH8,MIYAGAM,MIYAGAM KARJAN,GUJARAT",Gujarat,Karjan,"opposite bharthana village, near elentic tolnaka between baroda to bharuch, NH8, miyagam, Karjan, Gujarat 391240",22.02415767,73.11753277,5,2,5,4,TRUE,FALSE,TRUE
812,BESCOM HSR LAYOUT,Karnataka,Bangalore,"HSR LAYOUT,BENGALURU,KARNATAKA 560001",12.91162361,77.64899678,8,1,3,4,TRUE,TRUE,TRUE
813,BESCOM BTM LAYOUT,Karnataka,Bangalore,"u00a016th Main, 100ft Ring Road, BTM 1st stage, Opp. Advitha Petrol Bunk, Bengaluru, Karnataka 560076",12.91895366,77.61247565,8,8,2,7,FALSE,TRUE,FALSE
814,BESCOM KATRIGUPPE,Karnataka,Bangalore,"KATRIGUPPE,BENGALURU,KARNATAKA 560001",12.93068034,77.57662739,10,5,3,10,TRUE,TRUE,FALSE
815,BESCOM BYATARAYANAPURA,Karnataka,Bangalore,"BYATARAYANAPURA,BENGALURU,KARNATAKA 560001",12.9499757,77.540718,7,1,6,1,TRUE,FALSE,TRUE
816,BESCOM MURUGESHPALAYA,Karnataka,Bangalore,"MURUGESHPALYA,ENGALURU,KARNATAKA 560001",12.95898377,77.66440273,7,6,5,4,FALSE,TRUE,TRUE
817,BESCOM INDIRANAGAR,Karnataka,Bangalore," HAL 2nd Stage, Kodihalli, Bengaluru, Karnataka 560008",12.96495904,77.64423453,8,4,7,7,TRUE,FALSE,FALSE
818,BBMP CORPORATION OFFICE,Karnataka,Bangalore,"29, Temple Rd, M S K Nagar, Yesvantpur Industrial Suburb, Yeswanthpur, Bengaluru, Karnataka 560022",13.02425398,77.53671856,10,8,3,9,TRUE,TRUE,FALSE
819,SHIVAJINAGAR TTMC,Karnataka,Bangalore," Bengaluru, Karnataka 562123",13.06689523,77.44430974,4,4,1,2,FALSE,TRUE,TRUE
820,BESCOM BANASWADI,Karnataka,Bangalore,"301-305, 5th D Main Rd, HRBR Layout 2nd Block, HRBR Layout, Kalyan Nagar, Bengaluru, Karnataka 560043",13.02043003,77.64093356,9,7,1,1,TRUE,TRUE,TRUE
821,BESCOM MAHADEVAPURA,Karnataka,Bangalore,"ITPL Main Rd, Vigneshwar Nagar, Devasandra Industrial Estate, Krishnarajapura, Bengaluru, Karnataka 560048",12.99493599,77.69924534,6,3,1,6,TRUE,TRUE,FALSE
822,BESCOM YALHANKA,Karnataka,Bangalore,"SUGAPPA LAYOUT,EAST COLONY,YELAHANKA",13.09596479,77.59452594,5,4,5,1,TRUE,FALSE,TRUE
823,BESCOM JALAHALLI,Karnataka,Bangalore,"JALAHALLI O &M ,NEAR POLICE STATION,HMT GROUND,BANGALORE",13.05335357,77.54322724,10,5,9,8,TRUE,FALSE,TRUE
824,BESCOM MATHIKERE,Karnataka,Bangalore,"MATHIKERE,BENGALURU,KARNATAKA 560001",13.03823943,77.55775104,7,7,1,7,FALSE,TRUE,FALSE
825,BESCOM -PEENYA SRS O&M,Karnataka,Bangalore,"SRS Rd, Yeshwanthpur Suburb II Stage, Yesvanpur Surburb, Peenya, Bengaluru, Karnataka 560058",13.03211103,77.52748284,8,8,8,6,FALSE,FALSE,TRUE
826,EESL High court station,Tamil Nadu,Chennai,High Court Metro Station Chennai (CMRL),13.088249,80.285359,7,6,5,5,FALSE,TRUE,TRUE
827,EESL Chennai Egmore metro,Tamil Nadu,Chennai," Chennai Egmore metro, Chennai (CMRL)",13.079097,80.261538,4,1,1,4,TRUE,TRUE,FALSE
828,EESL Saidapet Metro station,Tamil Nadu,Chennai,Saidapet Metro station,13.0237,80.2282,5,5,1,3,FALSE,TRUE,TRUE
829,EESL Tirumangalam Metro station,Tamil Nadu,Chennai,Tirumangalam Metro station,13.0853,80.2016,7,3,4,7,TRUE,TRUE,FALSE
830,EESL Thirumangalam Metro,Tamil Nadu,Chennai,Tirumangalam Metro station,13.0853,80.2016,9,5,3,4,TRUE,TRUE,TRUE
831,EESL Chelmsford Club,Delhi,Delhi,"Outside Chelmsford Club/ Opposite CSIR Building, Rafi Marg, Sansad Marg Area, New Delhi 110001",28.61826041,77.21256986,7,7,1,4,FALSE,TRUE,TRUE
832,u00a0EESL Sushma Swaraj Bhawan,Delhi,Delhi,"Susma swaraj Bhawan, MEA, New Delhi",28.59583333,77.18055556,9,5,4,8,TRUE,TRUE,FALSE
833,EESL Delhi Haat,Delhi,Delhi,"NMDC Parking, Dilli Haat, West Kidwai Nagar, New Delhi 110023",28.572793,77.208662,8,5,6,4,TRUE,TRUE,TRUE
834,EESL Legislative Assembly Goa,Goa,Goa,"GDA, Goa",15.51047222,73.83722222,5,3,5,2,TRUE,FALSE,TRUE
835,ANERT-EESL Ernakulam Kerala,Kerala,Kochi,"KTDC Tourist Reception Centre Shanmugham road, Ernakulam, Marine drive, Kochi Kerala-682031",9.977164,76.27777,8,6,1,6,TRUE,TRUE,TRUE
836,HAREDA EESL Panchkula,Haryana,Panchkula,"HAREDA, Akshay Urja Bhawan , Institutional plot No.1 Sector-17 Panchkula , 134109 Haryana",30.695929,76.834874,4,2,3,2,TRUE,TRUE,TRUE
837,ANERT-EESL AUTOKAST Kerala,Kerala,Perunnermangalam,"AUTOKAST premises, South East End adjacent to NH 66, Mararikulam North Village, Perunnermangalam, Muriyil.",9.63628,76.3352,4,4,4,2,FALSE,FALSE,TRUE
838,ANERT-EESL Sangamukham Kerala,Kerala,Thiruvanthapuram,"Sanghumukham DTPC office, Shanghumukham beach, thiruvananthapuram,Kerala- 605007",8.481159,76.912456,6,3,5,4,TRUE,FALSE,TRUE
839,ANERT-EESL Thycaud Kerala,Kerala,Thiruvanthapuram,"State Council For Child Welfare, CV Raman Pillai Rd, Near Kerala, Housing Board, Thycaud, Thiruvananthapuram, Kerala 695014",8.4927752,76.9572956,6,1,1,1,TRUE,TRUE,TRUE
840,KSEB NEMOM,Kerala,Thiruvananthapuram,NEYYATTINKARA,8.460016017,77.00402472,10,5,1,6,TRUE,TRUE,TRUE
841,KSEBL OLAI,Kerala,Thiruvananthapuram,"NH 66, T D Nagar, Olayil, High School Jun, Kollam, Kerala 691009",8.892952791,76.57878733,10,8,7,7,TRUE,TRUE,TRUE
842,KSEBL PALARIVATTOM,Kerala,Thiruvananthapuram,"Palarivattom - Edappally Rd, Sonia Nagar, Palarivattom, Ernakulam, Kerala 682565",10.00552573,76.3050448,10,6,4,10,TRUE,TRUE,FALSE
843,KSEBL VIYYUR,Kerala,Thiruvananthapuram,"H668+2VH, Padukad, Keltron Nagar, Kolazhy, Thrissur, Kerala 680010",10.56052307,76.2172408,4,1,4,1,TRUE,FALSE,TRUE
844,KSEBL NALLALAM,Kerala,Thiruvananthapuram,"Modern Bazar, Nallalam, Kozhikode, Kerala 673018",11.20838069,75.80848587,9,7,8,1,TRUE,FALSE,TRUE
845,KSEBL CHOVVA,Kerala,Thiruvananthapuram,"Kannur - Kuthuparamba Rd, Elayavoor, Kerala 670331",11.86893912,75.40316573,5,5,4,1,FALSE,TRUE,TRUE
846,MG AHMEDABAD MAKARBA,Gujarat,Ahmedabad,"PLOT NO 2,GROUND FLOOR,SURVEY NO 841/1 AND 2,10,SIGNATURE 1 ,NEAR OLD RAILWAY LINE,SG HIGHWAY,MAKARBA,GUJARAT 3850051 AHMEDABAD",22.996681,72.498226,4,4,1,4,FALSE,TRUE,FALSE
847,MG BENGALURU,Karnataka,Electronic City,"195/6/2,WARD NO 192,BHARATENA AGRAHARA,LAVA KUSHA NAGAR,HOSUR ROAD,KARNATAKA 560100 BENGALURU",12.865032,77.657853,10,2,4,7,TRUE,TRUE,TRUE
848,MG GURGAON SECTOR 15,Haryana,Gurugram,"32,MILESTONE,EXPERION CENTER,SECTOR 1,NH-8,HARYANA 122001 GURUGRAM",28.462298,77.048472,4,2,4,4,TRUE,FALSE,FALSE
849,IOC MADINAGUDA,Telangana,Hyderabad,"SURVEY NO 98 MIYAPUR MAIN ROAD,MADINAGUDA HAFEEZPET,TELENGANA 500050 HYDERABAD",17.494851,78.336467,5,1,2,5,TRUE,TRUE,FALSE
850,HMR MADHAPUR,Telangana,Hyderabad,"PLOT NO 735 ROAD NO 37 AND 38LEFT LANE AFTER CROMA,CBI COLONY JUBLI HILLS,HYDERABAD.TELENGANA 500033",17.435968,78.40003,8,3,1,3,TRUE,TRUE,TRUE
851,MG HYDERABAD JUBILEE HILLS,Telangana,Hyderabad,"8-2-120/86, 10A, opposite Hotel park hyatt, Rd no2, Banjara hills, hyderabad, 500033",17.523923,78.430328,6,4,4,1,TRUE,TRUE,TRUE
852,HMR BEGUMPET,Telangana,Hyderabad,"7-1-22/A Begumpet flyover, Leelanagar, Ameerpet, Telanagana 500016",17.438229,78.457263,9,1,7,5,TRUE,TRUE,TRUE
853,IOC BEGUMPET,Telangana,Hyderabad,"BEGUMPET,HYDERABAD,TELENGANA,INDIA,TELENGANA,500016,HYDERABAD",17.444838,78.466949,4,2,1,3,TRUE,TRUE,TRUE
854,MG MOHALI SECTOR 82,Punjab,Mohali,"MG MOHALI,PLOT NO 3,JANATA INDUSTRIAL ESTATE SECTOR 82,SAS NAGAR,MOHALI,PUNAB,PUNJAB,160082 MOHALI",30.661356,76.731482,4,1,4,1,TRUE,FALSE,TRUE
855,MG DELHI SHIVAJI MARG,Delhi,New Delhi,PLOT NO 13 SHIVAJI MARG DELHI 110015 NEW DELHI,28.66196,77.152242,7,3,7,2,TRUE,FALSE,TRUE
856,MG DELHI LAJPAT NAGAR,Delhi,New Delhi,"A-14, Ring Road, Lajpat nagar, Delhi 110024",28.564863,77.236743,6,6,6,2,FALSE,FALSE,TRUE
857,McDonalds,Maharashtra,Kolhapur,"Shop No 1C, Hissa No 1, Plot No 1/K1, next to Klin Fuel Technology, Sarnobatwadi Kolhapur Maharashtra 416004",16.6869187,74.2703805,10,4,10,1,TRUE,FALSE,TRUE
858,Hotel Marigold,Telangana,Hyderabad,"Ameerpet Rd, Leela Nagar, Begumpet, Hyderabad, Telangana 500016",17.437257,78.4522943,10,10,6,5,FALSE,TRUE,TRUE
859,BSES RAPID CHARGING ZONE,Delhi,Patparkang,"Narwana,Patparkang road,I-P Extension",28.62145,77.293556,7,1,7,3,TRUE,FALSE,TRUE
860,RR Charging Station (RR Charging Station),Tamil Nadu,Ambur,"No: 19,IELC Complex, MC Road, Ambur, Tamil Nadu - 635802",12.77988445,78.71776971,7,1,3,2,TRUE,TRUE,TRUE
861,Hotel Sangeetha (Duriyam Charging Station),Tamil Nadu,Namakkal,"NH 44, Namakkal - Karur Tollgate, Tamil Nadu - 637207",11.19362344,78.10483415,10,10,5,4,FALSE,TRUE,TRUE
862,Hotel Temple City Lake (Inn KSN Charging Station),Tamil Nadu,Madurai,"Trichy - Madurai Highway, Valaichcherippatti, Tamil Nadu - 625104",9.987081053,78.24154444,4,2,3,1,TRUE,TRUE,TRUE
863,Alps Residency - A Bergamont Group of Hotel-,Tamil Nadu,Krishnagiri,"Bangalore Bye Pass Road Near Toll Plaza, Krishnagiri, Tamil Nadu-635001",12.54250304,78.20153274,4,1,1,2,TRUE,TRUE,TRUE
